date,species,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,tot_mos_species
2007-08-07,RESTUANS,T102,41.750498,-87.605294,1,0,2007,08,07,1
2007-08-07,PIPIENS,T102,41.750498,-87.605294,35,0,2007,08,07,35
2007-08-07,PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,11,0,2007,08,07,11
2007-08-07,PIPIENS,T027,41.984809000000006,-87.728492,1,0,2007,08,07,1
2007-08-07,PIPIENS/RESTUANS,T157,41.825902,-87.667827,1,0,2007,08,07,1
2007-08-07,RESTUANS,T157,41.825902,-87.667827,1,0,2007,08,07,1
2007-08-08,PIPIENS/RESTUANS,T115,41.673408,-87.599862,30,1,2007,08,08,30
2007-08-08,PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,08,08,285
2007-08-08,PIPIENS,T115,41.673408,-87.599862,50,0,2007,08,08,1243
2007-08-08,PIPIENS,T115,41.673408,-87.599862,30,1,2007,08,08,67
2007-08-08,PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,50,0,2007,08,08,234
2007-08-08,PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,08,08,1558
2007-08-08,PIPIENS,T138,41.726465000000005,-87.585413,50,1,2007,08,08,100
2007-08-08,PIPIENS/RESTUANS,T107,41.729669,-87.582699,10,0,2007,08,08,10
2007-08-08,PIPIENS,T107,41.729669,-87.582699,9,0,2007,08,08,9
2007-08-08,PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,49,0,2007,08,08,49
2007-08-08,PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,31,1,2007,08,08,31
2007-08-08,RESTUANS,T128,41.704572,-87.56566600000001,16,0,2007,08,08,16
2007-08-08,PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,08,08,305
2007-08-08,PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,42,0,2007,08,08,137
2007-08-08,RESTUANS,T103,41.702723999999996,-87.536497,2,0,2007,08,08,2
2007-08-08,PIPIENS,T103,41.702723999999996,-87.536497,50,0,2007,08,08,60
2007-08-08,PIPIENS,T103,41.702723999999996,-87.536497,50,1,2007,08,08,50
2007-08-09,PIPIENS/RESTUANS,T013,41.923738,-87.785288,8,0,2007,08,09,8
2007-08-09,RESTUANS,T013,41.923738,-87.785288,5,0,2007,08,09,5
2007-08-09,PIPIENS,T013,41.923738,-87.785288,11,0,2007,08,09,11
2007-08-09,PIPIENS,T138,41.726465000000005,-87.585413,25,0,2007,08,09,25
2007-08-09,PIPIENS/RESTUANS,T200,41.678618,-87.559308,12,0,2007,08,09,115
2007-08-09,PIPIENS,T200,41.678618,-87.559308,16,0,2007,08,09,100
2007-08-09,OTHER,T200,41.678618,-87.559308,8,0,2007,08,09,19
2007-08-09,PIPIENS/RESTUANS,T206,41.737052,-87.54306700000001,1,0,2007,08,09,1
2007-08-09,PIPIENS,T206,41.737052,-87.54306700000001,1,0,2007,08,09,1
2007-08-09,PIPIENS/RESTUANS,T209,41.740641,-87.546587,39,0,2007,08,09,39
2007-08-09,RESTUANS,T209,41.740641,-87.546587,1,0,2007,08,09,1
2007-08-09,PIPIENS,T209,41.740641,-87.546587,41,1,2007,08,09,41
2007-08-09,PIPIENS/RESTUANS,T212,41.680946,-87.535198,3,0,2007,08,09,53
2007-08-09,PIPIENS,T212,41.680946,-87.535198,36,0,2007,08,09,36
2007-08-09,OTHER,T212,41.680946,-87.535198,18,0,2007,08,09,18
2007-08-09,PIPIENS/RESTUANS,T215,41.686398,-87.531635,25,0,2007,08,09,25
2007-08-09,PIPIENS,T215,41.686398,-87.531635,7,0,2007,08,09,7
2007-08-09,OTHER,T215,41.686398,-87.531635,1,0,2007,08,09,2
2007-08-15,PIPIENS/RESTUANS,T002,41.95469,-87.800991,41,1,2007,08,15,41
2007-08-15,RESTUANS,T002,41.95469,-87.800991,3,0,2007,08,15,3
2007-08-15,PIPIENS,T002,41.95469,-87.800991,16,0,2007,08,15,32
2007-08-15,PIPIENS/RESTUANS,T007,41.994991,-87.769279,4,0,2007,08,15,4
2007-08-15,PIPIENS/RESTUANS,T015,41.974089,-87.824812,25,0,2007,08,15,25
2007-08-15,RESTUANS,T015,41.974089,-87.824812,2,0,2007,08,15,2
2007-08-15,PIPIENS,T015,41.974089,-87.824812,11,1,2007,08,15,11
2007-08-15,PIPIENS/RESTUANS,T045,41.9216,-87.666455,17,0,2007,08,15,66
2007-08-15,PIPIENS/RESTUANS,T045,41.9216,-87.666455,42,1,2007,08,15,42
2007-08-15,PIPIENS,T045,41.9216,-87.666455,50,0,2007,08,15,67
2007-08-15,PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,39,0,2007,08,15,39
2007-08-15,PIPIENS,T046,41.891118,-87.65449100000001,31,0,2007,08,15,31
2007-08-15,PIPIENS/RESTUANS,T048,41.867108,-87.654224,7,0,2007,08,15,7
2007-08-15,RESTUANS,T048,41.867108,-87.654224,1,1,2007,08,15,1
2007-08-15,PIPIENS,T048,41.867108,-87.654224,3,1,2007,08,15,3
2007-08-15,PIPIENS/RESTUANS,T049,41.896282,-87.655232,17,0,2007,08,15,17
2007-08-15,RESTUANS,T049,41.896282,-87.655232,1,1,2007,08,15,1
2007-08-15,PIPIENS,T049,41.896282,-87.655232,7,0,2007,08,15,7
2007-08-15,PIPIENS/RESTUANS,T050,41.919343,-87.694259,3,0,2007,08,15,3
2007-08-15,PIPIENS,T050,41.919343,-87.694259,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T054,41.921965,-87.632085,5,0,2007,08,15,5
2007-08-15,PIPIENS,T054,41.921965,-87.632085,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T086,41.688324,-87.676709,15,0,2007,08,15,146
2007-08-15,RESTUANS,T086,41.688324,-87.676709,1,1,2007,08,15,1
2007-08-15,RESTUANS,T086,41.688324,-87.676709,5,0,2007,08,15,5
2007-08-15,PIPIENS,T086,41.688324,-87.676709,30,0,2007,08,15,138
2007-08-15,OTHER,T086,41.688324,-87.676709,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T091,41.862292,-87.64886,3,0,2007,08,15,3
2007-08-15,PIPIENS,T091,41.862292,-87.64886,9,0,2007,08,15,9
2007-08-15,PIPIENS/RESTUANS,T094,41.720848,-87.666014,13,0,2007,08,15,13
2007-08-15,PIPIENS,T094,41.720848,-87.666014,13,0,2007,08,15,13
2007-08-15,PIPIENS/RESTUANS,T096,41.731922,-87.677512,12,0,2007,08,15,12
2007-08-15,RESTUANS,T096,41.731922,-87.677512,3,0,2007,08,15,3
2007-08-15,PIPIENS,T096,41.731922,-87.677512,17,0,2007,08,15,17
2007-08-15,PIPIENS/RESTUANS,T129,41.891126,-87.61156,9,0,2007,08,15,9
2007-08-15,RESTUANS,T129,41.891126,-87.61156,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T143,41.999128999999996,-87.795585,25,1,2007,08,15,67
2007-08-15,RESTUANS,T143,41.999128999999996,-87.795585,1,0,2007,08,15,1
2007-08-15,PIPIENS,T143,41.999128999999996,-87.795585,31,1,2007,08,15,31
2007-08-15,PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,1,0,2007,08,15,1
2007-08-15,PIPIENS,T148,42.01743,-87.68776899999999,5,0,2007,08,15,5
2007-08-15,PIPIENS/RESTUANS,T153,41.907645,-87.760886,3,0,2007,08,15,52
2007-08-15,PIPIENS,T153,41.907645,-87.760886,20,0,2007,08,15,20
2007-08-15,PIPIENS/RESTUANS,T159,41.732984,-87.649642,44,0,2007,08,15,44
2007-08-15,RESTUANS,T159,41.732984,-87.649642,3,0,2007,08,15,3
2007-08-15,PIPIENS,T159,41.732984,-87.649642,45,0,2007,08,15,90
2007-08-15,PIPIENS/RESTUANS,T009,41.981964000000005,-87.812827,38,1,2007,08,15,38
2007-08-15,PIPIENS,T009,41.981964000000005,-87.812827,27,1,2007,08,15,27
2007-08-15,PIPIENS/RESTUANS,T011,41.944869,-87.832763,39,1,2007,08,15,39
2007-08-15,PIPIENS,T011,41.944869,-87.832763,25,1,2007,08,15,25
2007-08-15,PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,49,1,2007,08,15,49
2007-08-15,PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,49,0,2007,08,15,49
2007-08-15,PIPIENS,T016,42.011601,-87.81150600000001,50,1,2007,08,15,118
2007-08-15,PIPIENS/RESTUANS,T019,41.94983,-87.69845699999999,15,0,2007,08,15,15
2007-08-15,PIPIENS,T019,41.94983,-87.69845699999999,17,0,2007,08,15,17
2007-08-15,PIPIENS/RESTUANS,T025,41.979243,-87.750938,4,0,2007,08,15,4
2007-08-15,PIPIENS,T025,41.979243,-87.750938,5,0,2007,08,15,5
2007-08-15,PIPIENS/RESTUANS,T028,41.986921,-87.689778,6,0,2007,08,15,6
2007-08-15,PIPIENS,T028,41.986921,-87.689778,4,0,2007,08,15,4
2007-08-15,PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,1,0,2007,08,15,1
2007-08-15,PIPIENS,T031,41.801497999999995,-87.763416,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T033,41.906638,-87.701431,50,0,2007,08,15,57
2007-08-15,PIPIENS,T033,41.906638,-87.701431,14,1,2007,08,15,14
2007-08-15,PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,12,0,2007,08,15,12
2007-08-15,PIPIENS,T089,41.723195000000004,-87.64997,16,0,2007,08,15,16
2007-08-15,PIPIENS/RESTUANS,T090,41.868077,-87.666901,5,0,2007,08,15,5
2007-08-15,RESTUANS,T090,41.868077,-87.666901,3,0,2007,08,15,3
2007-08-15,PIPIENS,T090,41.868077,-87.666901,6,0,2007,08,15,6
2007-08-15,PIPIENS/RESTUANS,T092,41.869215999999994,-87.627561,3,0,2007,08,15,3
2007-08-15,PIPIENS,T092,41.869215999999994,-87.627561,11,0,2007,08,15,11
2007-08-15,PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,31,0,2007,08,15,31
2007-08-15,RESTUANS,T135,41.662014,-87.72460799999999,9,0,2007,08,15,9
2007-08-15,PIPIENS,T135,41.662014,-87.72460799999999,50,0,2007,08,15,153
2007-08-15,PIPIENS/RESTUANS,T141,41.961743,-87.76007,1,0,2007,08,15,1
2007-08-15,PIPIENS,T141,41.961743,-87.76007,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T142,41.953067,-87.776792,11,0,2007,08,15,11
2007-08-15,PIPIENS,T142,41.953067,-87.776792,9,1,2007,08,15,9
2007-08-15,PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,30,0,2007,08,15,30
2007-08-15,PIPIENS,T145,41.878114000000004,-87.629798,25,1,2007,08,15,25
2007-08-15,PIPIENS/RESTUANS,T147,41.932094,-87.700117,2,0,2007,08,15,2
2007-08-15,PIPIENS,T147,41.932094,-87.700117,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T149,41.994469,-87.667736,1,0,2007,08,15,1
2007-08-15,PIPIENS,T149,41.994469,-87.667736,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T150,42.006858,-87.675919,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T151,41.916265,-87.800515,21,0,2007,08,15,71
2007-08-15,RESTUANS,T151,41.916265,-87.800515,5,0,2007,08,15,5
2007-08-15,PIPIENS,T151,41.916265,-87.800515,36,0,2007,08,15,36
2007-08-15,PIPIENS/RESTUANS,T152,41.846075,-87.716277,7,0,2007,08,15,7
2007-08-15,PIPIENS,T152,41.846075,-87.716277,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T154,41.918704999999996,-87.752329,37,0,2007,08,15,37
2007-08-15,RESTUANS,T154,41.918704999999996,-87.752329,1,0,2007,08,15,1
2007-08-15,PIPIENS,T154,41.918704999999996,-87.752329,14,1,2007,08,15,14
2007-08-15,PIPIENS/RESTUANS,T158,41.682587,-87.707973,39,0,2007,08,15,39
2007-08-15,PIPIENS/RESTUANS,T158,41.682587,-87.707973,30,1,2007,08,15,30
2007-08-15,RESTUANS,T158,41.682587,-87.707973,4,0,2007,08,15,4
2007-08-15,PIPIENS,T158,41.682587,-87.707973,36,0,2007,08,15,79
2007-08-15,PIPIENS/RESTUANS,T162,41.725516999999996,-87.61425799999999,6,0,2007,08,15,6
2007-08-15,PIPIENS,T162,41.725516999999996,-87.61425799999999,3,0,2007,08,15,3
2007-08-15,PIPIENS/RESTUANS,T218,41.948167,-87.730698,7,0,2007,08,15,7
2007-08-15,PIPIENS,T218,41.948167,-87.730698,4,0,2007,08,15,4
2007-08-15,PIPIENS/RESTUANS,T220,41.963976,-87.69181,3,0,2007,08,15,3
2007-08-15,PIPIENS,T220,41.963976,-87.69181,9,0,2007,08,15,9
2007-08-15,PIPIENS/RESTUANS,T001,41.953705,-87.733974,5,0,2007,08,15,5
2007-08-15,PIPIENS,T001,41.953705,-87.733974,5,0,2007,08,15,5
2007-08-15,PIPIENS/RESTUANS,T003,41.964242,-87.757639,27,1,2007,08,15,27
2007-08-15,RESTUANS,T003,41.964242,-87.757639,2,0,2007,08,15,2
2007-08-15,PIPIENS,T003,41.964242,-87.757639,6,0,2007,08,15,6
2007-08-15,PIPIENS,T003,41.964242,-87.757639,49,1,2007,08,15,49
2007-08-15,PIPIENS/RESTUANS,T006,41.990284,-87.797127,16,1,2007,08,15,16
2007-08-15,PIPIENS,T006,41.990284,-87.797127,20,1,2007,08,15,20
2007-08-15,PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,38,0,2007,08,15,38
2007-08-15,PIPIENS,T008,42.008314,-87.77792099999999,12,1,2007,08,15,12
2007-08-15,PIPIENS/RESTUANS,T012,41.991429,-87.747113,21,0,2007,08,15,21
2007-08-15,PIPIENS,T012,41.991429,-87.747113,16,1,2007,08,15,16
2007-08-15,PIPIENS/RESTUANS,T034,41.843810999999995,-87.686763,10,0,2007,08,15,10
2007-08-15,PIPIENS,T034,41.843810999999995,-87.686763,1,0,2007,08,15,1
2007-08-15,OTHER,T034,41.843810999999995,-87.686763,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T037,41.921177,-87.79518,35,0,2007,08,15,35
2007-08-15,PIPIENS,T037,41.921177,-87.79518,5,0,2007,08,15,5
2007-08-15,PIPIENS/RESTUANS,T043,41.857402,-87.694991,4,0,2007,08,15,4
2007-08-15,PIPIENS,T043,41.857402,-87.694991,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T047,41.868142,-87.696269,7,0,2007,08,15,7
2007-08-15,PIPIENS,T047,41.868142,-87.696269,8,0,2007,08,15,8
2007-08-15,PIPIENS/RESTUANS,T051,41.846283,-87.656913,1,0,2007,08,15,1
2007-08-15,PIPIENS,T051,41.846283,-87.656913,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T085,41.721474,-87.648064,24,0,2007,08,15,24
2007-08-15,PIPIENS,T085,41.721474,-87.648064,20,0,2007,08,15,20
2007-08-15,PIPIENS/RESTUANS,T088,41.869107,-87.69629300000001,1,0,2007,08,15,1
2007-08-15,RESTUANS,T088,41.869107,-87.69629300000001,1,0,2007,08,15,1
2007-08-15,PIPIENS,T088,41.869107,-87.69629300000001,4,0,2007,08,15,4
2007-08-15,PIPIENS/RESTUANS,T161,41.719059,-87.675088,6,0,2007,08,15,6
2007-08-15,PIPIENS,T161,41.719059,-87.675088,4,0,2007,08,15,4
2007-08-15,PIPIENS/RESTUANS,T219,41.966986999999996,-87.674677,4,0,2007,08,15,4
2007-08-15,PIPIENS,T219,41.966986999999996,-87.674677,4,0,2007,08,15,4
2007-08-15,PIPIENS/RESTUANS,T013,41.923738,-87.785288,50,0,2007,08,15,50
2007-08-15,RESTUANS,T013,41.923738,-87.785288,1,0,2007,08,15,1
2007-08-15,PIPIENS,T013,41.923738,-87.785288,26,0,2007,08,15,26
2007-08-15,OTHER,T013,41.923738,-87.785288,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T014,41.970248,-87.787992,49,0,2007,08,15,49
2007-08-15,PIPIENS,T014,41.970248,-87.787992,44,0,2007,08,15,44
2007-08-15,PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,1,0,2007,08,15,1
2007-08-15,PIPIENS,T018,42.010412,-87.66214000000001,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,2,0,2007,08,15,2
2007-08-15,PIPIENS,T030,41.899229999999996,-87.716788,9,0,2007,08,15,9
2007-08-15,PIPIENS/RESTUANS,T084,41.692555,-87.598865,6,0,2007,08,15,6
2007-08-15,PIPIENS,T084,41.692555,-87.598865,9,0,2007,08,15,9
2007-08-15,PIPIENS/RESTUANS,T144,41.94016,-87.794896,48,0,2007,08,15,80
2007-08-15,PIPIENS,T144,41.94016,-87.794896,21,0,2007,08,15,63
2007-08-15,PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,9,0,2007,08,15,9
2007-08-15,PIPIENS,T160,41.903002,-87.68826700000001,7,0,2007,08,15,7
2007-08-15,PIPIENS/RESTUANS,T005,41.942114000000004,-87.776385,7,0,2007,08,15,7
2007-08-15,PIPIENS,T005,41.942114000000004,-87.776385,5,0,2007,08,15,5
2007-08-15,PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,3,0,2007,08,15,3
2007-08-15,PIPIENS,T017,41.960615999999995,-87.777189,3,0,2007,08,15,3
2007-08-15,PIPIENS/RESTUANS,T044,41.883284,-87.705085,3,0,2007,08,15,3
2007-08-15,PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,4,0,2007,08,15,4
2007-08-15,RESTUANS,T095,41.704336,-87.70373599999999,2,0,2007,08,15,2
2007-08-15,PIPIENS,T095,41.704336,-87.70373599999999,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T004,41.962728000000006,-87.748367,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T035,41.836644,-87.677737,9,0,2007,08,15,9
2007-08-15,RESTUANS,T035,41.836644,-87.677737,1,1,2007,08,15,1
2007-08-15,PIPIENS,T035,41.836644,-87.677737,4,0,2007,08,15,4
2007-08-15,PIPIENS/RESTUANS,T036,41.837084999999995,-87.729384,5,0,2007,08,15,5
2007-08-15,RESTUANS,T036,41.837084999999995,-87.729384,1,0,2007,08,15,1
2007-08-15,PIPIENS,T036,41.837084999999995,-87.729384,4,0,2007,08,15,4
2007-08-15,PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,20,0,2007,08,15,20
2007-08-15,RESTUANS,T039,41.911823999999996,-87.726737,1,0,2007,08,15,1
2007-08-15,PIPIENS,T039,41.911823999999996,-87.726737,3,0,2007,08,15,3
2007-08-15,PIPIENS,T060,41.823065,-87.67837800000001,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T061,41.801179,-87.679447,16,0,2007,08,15,16
2007-08-15,PIPIENS,T061,41.801179,-87.679447,35,1,2007,08,15,35
2007-08-15,PIPIENS,T062,41.800737,-87.71188000000001,8,0,2007,08,15,8
2007-08-15,PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,41,0,2007,08,15,70
2007-08-15,RESTUANS,T065,41.778296999999995,-87.752411,5,0,2007,08,15,5
2007-08-15,PIPIENS,T065,41.778296999999995,-87.752411,47,0,2007,08,15,80
2007-08-15,OTHER,T065,41.778296999999995,-87.752411,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T066,41.77166,-87.703047,4,0,2007,08,15,4
2007-08-15,RESTUANS,T066,41.77166,-87.703047,1,0,2007,08,15,1
2007-08-15,PIPIENS,T066,41.77166,-87.703047,20,1,2007,08,15,20
2007-08-15,PIPIENS/RESTUANS,T067,41.759346,-87.745602,19,0,2007,08,15,19
2007-08-15,PIPIENS,T067,41.759346,-87.745602,5,0,2007,08,15,5
2007-08-15,PIPIENS/RESTUANS,T069,41.768388,-87.678649,18,0,2007,08,15,18
2007-08-15,PIPIENS,T069,41.768388,-87.678649,8,0,2007,08,15,8
2007-08-15,PIPIENS/RESTUANS,T070,41.797616,-87.797894,11,0,2007,08,15,11
2007-08-15,PIPIENS,T070,41.797616,-87.797894,5,0,2007,08,15,5
2007-08-15,PIPIENS/RESTUANS,T071,41.781416,-87.77653199999999,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T073,41.773215,-87.60088,20,0,2007,08,15,20
2007-08-15,PIPIENS,T073,41.773215,-87.60088,14,0,2007,08,15,14
2007-08-15,PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,43,0,2007,08,15,86
2007-08-15,RESTUANS,T074,41.822536,-87.66634300000001,3,0,2007,08,15,3
2007-08-15,PIPIENS,T074,41.822536,-87.66634300000001,39,1,2007,08,15,39
2007-08-15,PIPIENS/RESTUANS,T075,41.799282,-87.585487,3,0,2007,08,15,3
2007-08-15,RESTUANS,T075,41.799282,-87.585487,2,0,2007,08,15,2
2007-08-15,PIPIENS,T075,41.799282,-87.585487,3,0,2007,08,15,3
2007-08-15,PIPIENS/RESTUANS,T076,41.794781,-87.615989,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T077,41.778748,-87.586427,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T079,41.766202,-87.562889,15,0,2007,08,15,15
2007-08-15,PIPIENS,T079,41.766202,-87.562889,6,0,2007,08,15,6
2007-08-15,OTHER,T079,41.766202,-87.562889,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T080,41.754676,-87.612922,6,0,2007,08,15,6
2007-08-15,PIPIENS,T080,41.754676,-87.612922,5,0,2007,08,15,5
2007-08-15,PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,20,0,2007,08,15,20
2007-08-15,PIPIENS,T081,41.821582,-87.62779599999999,26,0,2007,08,15,26
2007-08-15,PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,30,0,2007,08,15,130
2007-08-15,RESTUANS,T082,41.803422999999995,-87.642984,2,0,2007,08,15,2
2007-08-15,PIPIENS,T082,41.803422999999995,-87.642984,36,1,2007,08,15,36
2007-08-15,PIPIENS,T082,41.803422999999995,-87.642984,43,0,2007,08,15,43
2007-08-15,PIPIENS,T083,41.754292,-87.590773,5,0,2007,08,15,5
2007-08-15,PIPIENS/RESTUANS,T114,41.798697,-87.736812,24,0,2007,08,15,74
2007-08-15,RESTUANS,T114,41.798697,-87.736812,1,0,2007,08,15,1
2007-08-15,PIPIENS,T114,41.798697,-87.736812,23,1,2007,08,15,23
2007-08-15,PIPIENS/RESTUANS,T155,41.776156,-87.778927,20,1,2007,08,15,20
2007-08-15,PIPIENS,T155,41.776156,-87.778927,26,1,2007,08,15,26
2007-08-15,PIPIENS/RESTUANS,T063,41.82561,-87.726549,18,0,2007,08,15,18
2007-08-15,PIPIENS,T063,41.82561,-87.726549,13,0,2007,08,15,13
2007-08-15,PIPIENS,T115,41.673408,-87.599862,50,0,2007,08,15,50
2007-08-15,PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,7,0,2007,08,15,7
2007-08-15,PIPIENS,T138,41.726465000000005,-87.585413,3,0,2007,08,15,3
2007-08-15,PIPIENS/RESTUANS,T107,41.729669,-87.582699,4,0,2007,08,15,4
2007-08-15,PIPIENS,T107,41.729669,-87.582699,9,0,2007,08,15,9
2007-08-15,PIPIENS/RESTUANS,T072,41.74785,-87.70271600000001,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T097,41.644612,-87.60449799999999,10,0,2007,08,15,10
2007-08-15,PIPIENS,T097,41.644612,-87.60449799999999,15,0,2007,08,15,15
2007-08-15,PIPIENS/RESTUANS,T099,41.733643,-87.55551,4,0,2007,08,15,4
2007-08-15,PIPIENS,T099,41.733643,-87.55551,2,0,2007,08,15,2
2007-08-15,PIPIENS/RESTUANS,T100,41.717753,-87.531657,32,0,2007,08,15,32
2007-08-15,PIPIENS,T100,41.717753,-87.531657,34,0,2007,08,15,34
2007-08-15,PIPIENS/RESTUANS,T102,41.750498,-87.605294,15,0,2007,08,15,15
2007-08-15,PIPIENS,T102,41.750498,-87.605294,18,0,2007,08,15,18
2007-08-15,PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,50,0,2007,08,15,253
2007-08-15,PIPIENS,T103,41.702723999999996,-87.536497,50,0,2007,08,15,157
2007-08-15,OTHER,T103,41.702723999999996,-87.536497,1,0,2007,08,15,7
2007-08-15,PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,1,0,2007,08,15,1
2007-08-15,PIPIENS,T027,41.984809000000006,-87.728492,1,0,2007,08,15,1
2007-08-15,PIPIENS/RESTUANS,T156,41.772846,-87.740029,6,0,2007,08,15,6
2007-08-15,PIPIENS,T156,41.772846,-87.740029,7,0,2007,08,15,7
2007-08-15,PIPIENS/RESTUANS,T157,41.825902,-87.667827,14,0,2007,08,15,14
2007-08-15,PIPIENS,T157,41.825902,-87.667827,6,0,2007,08,15,6
2007-08-16,PIPIENS/RESTUANS,T115,41.673408,-87.599862,10,0,2007,08,16,60
2007-08-16,PIPIENS/RESTUANS,T115,41.673408,-87.599862,44,1,2007,08,16,44
2007-08-16,PIPIENS,T115,41.673408,-87.599862,50,0,2007,08,16,2050
2007-08-16,PIPIENS,T115,41.673408,-87.599862,50,1,2007,08,16,482
2007-08-16,PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,08,16,900
2007-08-16,PIPIENS,T138,41.726465000000005,-87.585413,50,1,2007,08,16,100
2007-08-16,PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,48,0,2007,08,16,98
2007-08-16,PIPIENS,T128,41.704572,-87.56566600000001,39,0,2007,08,16,671
2007-08-16,PIPIENS,T128,41.704572,-87.56566600000001,50,1,2007,08,16,150
2007-08-17,PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,50,0,2007,08,17,121
2007-08-17,PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,08,17,608
2007-08-17,PIPIENS,T138,41.726465000000005,-87.585413,43,1,2007,08,17,43
2007-08-17,PIPIENS/RESTUANS,T200,41.678618,-87.559308,21,0,2007,08,17,56
2007-08-17,PIPIENS,T200,41.678618,-87.559308,34,0,2007,08,17,50
2007-08-17,OTHER,T200,41.678618,-87.559308,2,0,2007,08,17,4
2007-08-17,PIPIENS/RESTUANS,T206,41.737052,-87.54306700000001,4,0,2007,08,17,4
2007-08-17,PIPIENS,T206,41.737052,-87.54306700000001,6,0,2007,08,17,6
2007-08-17,PIPIENS/RESTUANS,T209,41.740641,-87.546587,30,0,2007,08,17,30
2007-08-17,PIPIENS,T209,41.740641,-87.546587,37,1,2007,08,17,37
2007-08-17,OTHER,T209,41.740641,-87.546587,1,0,2007,08,17,1
2007-08-17,PIPIENS/RESTUANS,T212,41.680946,-87.535198,49,0,2007,08,17,102
2007-08-17,PIPIENS,T212,41.680946,-87.535198,32,0,2007,08,17,174
2007-08-17,OTHER,T212,41.680946,-87.535198,1,0,2007,08,17,17
2007-08-17,PIPIENS/RESTUANS,T215,41.686398,-87.531635,47,0,2007,08,17,70
2007-08-17,PIPIENS,T215,41.686398,-87.531635,30,0,2007,08,17,30
2007-08-17,PIPIENS,T215,41.686398,-87.531635,30,1,2007,08,17,30
2007-08-17,OTHER,T215,41.686398,-87.531635,23,0,2007,08,17,23
2007-08-17,PIPIENS,T103,41.702723999999996,-87.536497,50,0,2007,08,17,50
2007-08-17,PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,50,1,2007,08,17,50
2007-08-17,PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,39,0,2007,08,17,127
