index,station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,avgspeed,rel_hum,latitude_x,longitude_x,trap,latitude_y,longitude_y,nummosquitos,wnvpresent,year,month,day,tot_mos_species,species_PIPIENS,species_PIPIENS/RESTUANS,species_RESTUANS
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T090,41.868077,-87.666901,1,0,2007,9,19,3,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T090,41.868077,-87.666901,3,0,2007,9,19,3,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T092,41.869216,-87.627561,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T092,41.869216,-87.627561,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T135,41.662014,-87.72460799999998,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T145,41.878114,-87.629798,1,0,2007,9,19,1,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T158,41.682587,-87.707973,2,0,2007,9,19,2,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T158,41.682587,-87.707973,1,0,2007,9,19,1,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T158,41.682587,-87.707973,1,0,2007,9,19,1,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T085,41.721474,-87.648064,2,0,2007,9,19,2,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T085,41.721474,-87.648064,1,0,2007,9,19,1,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T088,41.869107,-87.69629300000003,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T161,41.719059,-87.675088,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T084,41.692555,-87.598865,2,0,2007,9,19,2,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T095,41.704336,-87.70373599999998,1,0,2007,9,19,1,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T065,41.778297,-87.752411,21,0,2007,9,19,21,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T065,41.778297,-87.752411,2,0,2007,9,19,2,0,0,1
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T065,41.778297,-87.752411,16,0,2007,9,19,16,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T065,41.778297,-87.752411,3,0,2007,9,19,3,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T066,41.77166,-87.703047,16,0,2007,9,19,16,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T066,41.77166,-87.703047,14,0,2007,9,19,14,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T067,41.759346,-87.745602,6,0,2007,9,19,6,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T067,41.759346,-87.745602,1,0,2007,9,19,1,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T067,41.759346,-87.745602,2,0,2007,9,19,2,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T070,41.797616,-87.797894,2,0,2007,9,19,2,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T070,41.797616,-87.797894,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T071,41.781416,-87.77653199999997,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T071,41.781416,-87.77653199999997,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T073,41.773215,-87.60088,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T073,41.773215,-87.60088,1,0,2007,9,19,1,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T074,41.822536,-87.66634300000003,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T075,41.799282,-87.585487,3,0,2007,9,19,3,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T076,41.794781,-87.615989,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T077,41.778748,-87.586427,1,0,2007,9,19,1,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T079,41.766202,-87.562889,6,0,2007,9,19,6,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T079,41.766202,-87.562889,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T079,41.766202,-87.562889,1,0,2007,9,19,1,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T080,41.754676,-87.612922,5,0,2007,9,19,5,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T081,41.821582,-87.62779599999998,2,0,2007,9,19,2,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T081,41.821582,-87.62779599999998,2,0,2007,9,19,2,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T082,41.803423,-87.642984,1,0,2007,9,19,1,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T083,41.754292,-87.590773,1,0,2007,9,19,1,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T114,41.798697,-87.736812,7,0,2007,9,19,7,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T155,41.776156,-87.778927,15,0,2007,9,19,15,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T155,41.776156,-87.778927,5,0,2007,9,19,5,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T155,41.776156,-87.778927,1,0,2007,9,19,1,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T063,41.82561,-87.726549,4,0,2007,9,19,4,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T115,41.673408,-87.599862,29,0,2007,9,19,389,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T115,41.673408,-87.599862,4,0,2007,9,19,4,0,0,1
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T115,41.673408,-87.599862,50,0,2007,9,19,942,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T115,41.673408,-87.599862,26,1,2007,9,19,26,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T138,41.72646500000001,-87.585413,17,0,2007,9,19,21,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T138,41.72646500000001,-87.585413,31,0,2007,9,19,60,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T138,41.72646500000001,-87.585413,2,0,2007,9,19,2,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T200,41.678618,-87.559308,8,0,2007,9,19,8,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T200,41.678618,-87.559308,11,0,2007,9,19,11,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T206,41.737052,-87.54306700000002,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T206,41.737052,-87.54306700000002,1,0,2007,9,19,1,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T209,41.740641,-87.546587,5,0,2007,9,19,5,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T209,41.740641,-87.546587,1,0,2007,9,19,1,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T212,41.680946,-87.535198,2,0,2007,9,19,2,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T212,41.680946,-87.535198,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T215,41.686398,-87.531635,4,0,2007,9,19,4,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T107,41.729669,-87.582699,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T128,41.704572,-87.56566600000002,5,0,2007,9,19,5,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T128,41.704572,-87.56566600000002,5,0,2007,9,19,5,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T078,41.775051,-87.65535600000003,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T099,41.733643,-87.55551,2,0,2007,9,19,2,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T099,41.733643,-87.55551,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T100,41.717753,-87.531657,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T100,41.717753,-87.531657,7,0,2007,9,19,7,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T102,41.750498,-87.605294,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T103,41.702724,-87.536497,6,0,2007,9,19,6,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T103,41.702724,-87.536497,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T156,41.772846,-87.740029,1,0,2007,9,19,1,0,0,1
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T156,41.772846,-87.740029,2,0,2007,9,19,2,1,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T156,41.772846,-87.740029,1,0,2007,9,19,1,0,0,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T157,41.825902,-87.667827,1,0,2007,9,19,1,0,1,0
283,2,2007-09-19,76.0,0.0,30.09,3.5,25,9.0,56.13290899474556,41.786,-87.75200000000001,T221,41.659112,-87.53869300000002,3,0,2007,9,19,3,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T002,41.95469,-87.800991,33,0,2007,9,24,33,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T002,41.95469,-87.800991,41,0,2007,9,24,41,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T007,41.994991,-87.769279,3,0,2007,9,24,3,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T015,41.974089,-87.824812,5,0,2007,9,24,5,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T049,41.896282,-87.655232,3,0,2007,9,24,3,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T049,41.896282,-87.655232,2,0,2007,9,24,2,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T054,41.921965,-87.632085,7,0,2007,9,24,7,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T054,41.921965,-87.632085,2,0,2007,9,24,2,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T129,41.891126,-87.61156,3,0,2007,9,24,3,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T129,41.891126,-87.61156,1,0,2007,9,24,1,0,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T143,41.999129,-87.795585,10,0,2007,9,24,10,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T143,41.999129,-87.795585,1,0,2007,9,24,1,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T148,42.01743,-87.68776899999997,3,0,2007,9,24,3,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T148,42.01743,-87.68776899999997,5,0,2007,9,24,5,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T153,41.907645,-87.760886,10,0,2007,9,24,10,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T009,41.98196400000001,-87.812827,3,0,2007,9,24,3,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T009,41.98196400000001,-87.812827,29,0,2007,9,24,29,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T011,41.944869,-87.832763,2,0,2007,9,24,2,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T016,42.011601,-87.81150600000002,5,0,2007,9,24,5,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T016,42.011601,-87.81150600000002,20,0,2007,9,24,20,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T019,41.94983,-87.69845699999998,2,0,2007,9,24,2,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T025,41.979243,-87.750938,1,0,2007,9,24,1,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T025,41.979243,-87.750938,3,0,2007,9,24,3,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T028,41.986921,-87.689778,5,0,2007,9,24,5,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T028,41.986921,-87.689778,1,0,2007,9,24,1,0,0,1
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T028,41.986921,-87.689778,12,0,2007,9,24,12,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T033,41.906638,-87.701431,9,0,2007,9,24,9,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T033,41.906638,-87.701431,17,0,2007,9,24,17,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T141,41.961743,-87.76007,1,0,2007,9,24,1,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T146,41.958271,-87.702575,3,0,2007,9,24,3,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T146,41.958271,-87.702575,2,0,2007,9,24,2,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T147,41.932094,-87.700117,1,0,2007,9,24,1,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T150,42.006858,-87.675919,3,0,2007,9,24,3,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T150,42.006858,-87.675919,5,0,2007,9,24,5,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T150,42.006858,-87.675919,1,0,2007,9,24,1,0,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T151,41.916265,-87.800515,2,0,2007,9,24,2,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T151,41.916265,-87.800515,22,0,2007,9,24,22,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T154,41.918705,-87.752329,7,0,2007,9,24,7,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T154,41.918705,-87.752329,1,0,2007,9,24,1,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T218,41.948167,-87.730698,7,0,2007,9,24,7,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T218,41.948167,-87.730698,4,0,2007,9,24,4,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T220,41.963976,-87.69181,2,0,2007,9,24,2,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T003,41.964242,-87.757639,6,0,2007,9,24,6,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T003,41.964242,-87.757639,6,0,2007,9,24,6,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T006,41.990284,-87.797127,3,0,2007,9,24,3,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T008,42.008314,-87.77792099999998,15,0,2007,9,24,15,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T012,41.991429,-87.747113,3,0,2007,9,24,3,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T012,41.991429,-87.747113,1,0,2007,9,24,1,0,0,1
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T012,41.991429,-87.747113,5,0,2007,9,24,5,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T037,41.921177,-87.79518,5,0,2007,9,24,5,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T219,41.966987,-87.674677,6,0,2007,9,24,6,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T219,41.966987,-87.674677,2,0,2007,9,24,2,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T013,41.923738,-87.785288,13,0,2007,9,24,13,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T013,41.923738,-87.785288,6,0,2007,9,24,6,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T014,41.970248,-87.787992,4,0,2007,9,24,4,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T014,41.970248,-87.787992,5,0,2007,9,24,5,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T030,41.89923,-87.716788,12,0,2007,9,24,12,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T030,41.89923,-87.716788,5,0,2007,9,24,5,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T144,41.94016,-87.794896,11,0,2007,9,24,11,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T144,41.94016,-87.794896,1,0,2007,9,24,1,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T144,41.94016,-87.794896,1,0,2007,9,24,1,0,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T160,41.903002,-87.68826700000002,6,0,2007,9,24,6,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T160,41.903002,-87.68826700000002,1,0,2007,9,24,1,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T005,41.942114,-87.776385,2,0,2007,9,24,2,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T017,41.960616,-87.777189,2,0,2007,9,24,2,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T004,41.96272800000001,-87.748367,23,0,2007,9,24,23,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T039,41.911824,-87.726737,2,0,2007,9,24,2,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T027,41.98480900000001,-87.728492,2,0,2007,9,24,2,0,1,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T027,41.98480900000001,-87.728492,1,0,2007,9,24,1,1,0,0
292,1,2007-09-24,79.0,0.0,29.99,11.4,19,11.9,58.48981682817403,41.995,-87.93299999999999,T027,41.98480900000001,-87.728492,1,0,2007,9,24,1,0,0,0
293,2,2007-09-24,81.0,0.0,29.98,10.0,19,10.5,52.954480563271815,41.786,-87.75200000000001,T048,41.867108,-87.654224,11,0,2007,9,24,11,0,1,0
293,2,2007-09-24,81.0,0.0,29.98,10.0,19,10.5,52.954480563271815,41.786,-87.75200000000001,T048,41.867108,-87.654224,5,0,2007,9,24,5,1,0,0
293,2,2007-09-24,81.0,0.0,29.98,10.0,19,10.5,52.954480563271815,41.786,-87.75200000000001,T086,41.688324,-87.676709,2,0,2007,9,24,14,0,1,0
293,2,2007-09-24,81.0,0.0,29.98,10.0,19,10.5,52.954480563271815,41.786,-87.75200000000001,T086,41.688324,-87.676709,1,0,2007,9,24,4,1,0,0
293,2,2007-09-24,81.0,0.0,29.98,10.0,19,10.5,52.954480563271815,41.786,-87.75200000000001,T091,41.862292,-87.64886,3,0,2007,9,24,3,0,1,0
293,2,2007-09-24,81.0,0.0,29.98,10.0,19,10.5,52.954480563271815,41.786,-87.75200000000001,T096,41.731922,-87.677512,17,0,2007,9,24,17,0,1,0
293,2,2007-09-24,81.0,0.0,29.98,10.0,19,10.5,52.954480563271815,41.786,-87.75200000000001,T096,41.731922,-87.677512,1,0,2007,9,24,51,1,0,0
293,2,2007-09-24,81.0,0.0,29.98,10.0,19,10.5,52.954480563271815,41.786,-87.75200000000001,T159,41.732984,-87.649642,1,0,2007,9,24,1,0,1,0
293,2,2007-09-24,81.0,0.0,29.98,10.0,19,10.5,52.954480563271815,41.786,-87.75200000000001,T159,41.732984,-87.649642,1,0,2007,9,24,1,1,0,0
